num,magazine_tag_list,magazine_id
621,"['일상', '사랑', '삶']",1724
622,"['에세이', '삶', '수필']",1725
623,"['그림일기', '그리기', '그림에세이']",5241
624,"['요리', '문화', '음식']",1723
625,"['브런치북', '직장인', '신입사원', '사회생활']",5243
626,"['홍콩', '해외생활', '홍콩여행']",1721
627,"['브런치북', '영화', '불행', '영화같은불행']",40261
628,"['브런치북', '자취일기']",40260
629,"['브런치북', '재테크', '재무설계', '솔담재무설계사무소']",40263
630,"['브런치북', '디자인', '예술', '미학']",40262
631,"['브런치북', '에세이', '책', '책감상']",40265
632,"['브런치북', '여행', '세계여행', '여행에세이']",40267
633,"['브런치북', '책', '독서', '북리뷰']",40266
634,"['사랑', '이별', '우정']",14302
635,"['일상', '여행', '시']",14300
636,"['괜찮아', '미국여행', '혼자도']",14307
637,"['그림', '묵상', '그림묵상']",14305
638,"['기록과메모', '이찬영', '기록형인간']",17969
639,"['나들이', '육아이야기', '아기와함께']",17965
640,"['에세이', '음악', '음악가']",45969
641,"['경영', '빅데이터', '프로세스']",17960
642,"['재테크', '돈되는정보', '돈파는자까']",27699
643,"['영화', '책', '정보']",12481
644,"['쇼핑몰', '경험', '유통']",12486
645,"['브런치북', '아빠육아', '육아휴직']",12465
646,"['생각', '문장', '단상']",12461
647,"['브런치북', '에세이', '사진', '아프리카']",12462
648,"['책', '시', '글']",7777
649,"['연애', '결혼', '버킷리스트']",7774
650,"['그림에세이', '젊은이의일상', '예쁩니다']",7779
651,"['시', '감성시', 'TBAKS']",7778
652,"['브런치북', '취업', '직장인이야기', '취업전략']",19263
653,"['그림', '수채화', '글과그림의대화']",19262
654,['test'],19261
655,"['질문', '질문공유', '질문전달']",19260
656,"['여행', '해외여행', '여행정보']",19266
657,"['여행', '맛집', '국내여행']",19265
658,"['기획서', '사업계획서', '비즈라이팅']",19269
659,"['여행', '맛집', '사진']",19268
660,"['호텔', '경쟁', '이합집산']",46088
661,['디지털라이프'],2552
662,"['일상', '소설', '공감']",2554
663,"['교환학생', '교토', 'kyoto']",2555
664,"['버킷리스트', '신혼여행', '렌터카여행']",2556
665,"['아제르바이잔', '조지아', '아르메니아']",2558
666,"['유학', '미국', '신학교']",2559
667,"['기록', '생각', '경험']",43109
668,['예능'],43108
669,"['부산', '갈맷길']",11475
670,"['파리', '바르셀로나', '스위스']",11473
671,"['영성일기', '하나님과동행하기', '삶의예배자']",11470
672,"['기록', '에세이', '쿄나']",43100
673,"['영화', '문화', '서평']",43103
674,"['후기', '강연', '세미나']",43104
675,"['육아', '반려동물', '가족']",43107
676,"['사랑', '에세이', '연애']",11479
677,"['인사이트', '임신출산', '간호사']",46553
678,"['브런치북', '스타트업', '스타트업마케팅', '스타트업성공과실패']",17148
679,"['러시아', '핀란드', '시베리아횡단열차']",17144
680,"['뉴욕', '미국여행', '페미니스트']",17145
681,"['사진', '이야기', '수다']",17146
682,"['영화', '영화리뷰', '연애']",17147
683,"['일상', '일기', '스물셋']",17140
684,"['사랑', '삶', '이야기']",17141
685,"['꿈', '시', '노래']",17142
686,"['기록', '일상', '에세이']",17143
687,"['일상', '일기', '지혜']",919
688,"['문학', '문예창작', '엽편소설']",918
689,"['캐나다', '라이프스타일', '카누']",9546
690,['기획과보고서'],914
691,"['IT', 'UX', 'HCI']",917
692,"['브런치북', '드로잉', '에세이', '유머']",911
693,"['짧은글', '가벼운글', '생각없는글']",910
694,"['감성글', '필름카메라', '이별이야기']",913
695,"['IT이야기', '트랜드', '나의시선']",912
696,"['뮤직비디오', '음악번역', '만땅소울']",21369
697,['위클리매거진'],22945
698,"['브런치북', '집', '샐프인테리어', '수채툰']",27595
699,"['중국', '이커머스']",27596
700,"['책', '독서', '후기']",27591
701,"['싸이', '일기v0']",27598
702,"['마케팅', '콘텐츠기획', '기호학']",29259
703,['피로사회'],29258
704,"['개발자', '책읽기', '개발자의책읽기']",29254
705,"['소설', '짧은소설', '한시간소설']",29257
706,"['일상', '아이디어', '감정']",29256
707,"['경험', '스타트업', '창업기']",29251
708,"['영화리뷰', '도서리뷰', '앱리뷰']",29250
709,"['미래', '미래학', '미래학자']",29253
710,"['비즈니스', '경영', '사업']",29252
711,"['부산', '내고향', '부산의랜드마크']",21366
712,"['일상', '에세이', '산문']",34281
713,"['이야기', '음악', '정보']",34282
714,['칼럼'],34283
715,"['NGO', '국제개발협력', '개발협력']",34284
716,"['제주이민', '결혼준비', '예비신부']",34285
717,['조직탐구생활'],34288
718,"['행복', '국민총행복']",37889
719,['가계부'],37888
720,"['단상', '불혹커', '양화수']",37887
721,"['취업', '면접', '면접준비']",37886
722,['고양이'],37885
723,"['에세이', '관계', '자존감']",37884
724,"['세계여행', '에세이']",37883
725,['30일시필사'],37882
726,['30일글쓰기'],37881
727,"['브런치북', '뮤지컬', '연극', '공연']",37880
728,"['브런치북', '여행', '유럽여행', '아이슬란드']",26647
729,"['에세이', '연애', '책리뷰']",26646
730,['위클리매거진'],26645
731,"['일기', '다이어리', '저널']",26644
732,"['책', '고양이', '북리뷰']",26642
733,"['엄마와여행', '엄마와딸', '유럽한달']",26649
734,"['에세이', '생각', '수필']",26648
735,"['에세이', '이럴때BOOKing', '추천BGM']",1445
736,"['일상', '이야기', '생활']",1443
737,"['에세이', '수필', '글']",1442
738,"['그림', '사진', '엽서']",23038
739,"['단하나', '단하나의능력', '단하나의이유']",23033
740,"['개발자', '리뷰', '프로그래밍']",23032
741,"['행복', '희망', '교육']",1449
742,"['인생', '말', '성찰']",1448
743,"['브런치북', '부모교육', '초등교육', '대안교육']",22348
744,"['초등수학', '착한수학', '수포자탈출']",22349
745,"['책', '독서', '책읽기']",22346
746,"['생각', '글', '감성에세이']",22347
747,"['DIY', '인테리어', '이사']",22344
748,"['병인', '면역', '뜸치료']",22345
749,"['스웨덴', '웁살라정보', 'uppsala']",22342
750,"['사회', '사람', '일']",22343
751,"['남미', '생활', '페루']",22340
752,"['경제', '경영', '경영공부']",22341
753,"['디자인', '그래픽', '나물']",4728
754,"['식품', '유통', '전문지']",28618
755,['위클리매거진'],28612
756,"['운동', '건강', '활기찬삶']",28613
757,"['인문학', '고전', '인문고전']",28610
758,"['소설', '연애소설', '습작']",28611
759,"['서울', '사람', '정책']",28616
760,"['축구', '축구장', '유럽축구']",4726
761,['예술한스푼'],35629
762,"['글쓰기', '짧은글', '잡식']",35628
763,"['일본', '국제결혼', '개밥에밥토리']",35620
764,"['생활', '청년', '젊은날']",35623
765,"['예술', '음악', '감상']",35622
766,"['글쓰기', '에세이', '생각']",35625
767,"['카페', '중국', '비즈니스']",35624
768,"['여행', '자유', '미국']",35627
769,"['리뷰', '영화', '문화']",35626
770,"['에세이', '할머니', '손녀']",23693
771,"['꿈', '차', '밥']",23692
772,"['국내여행', '해외여행']",23691
773,"['여행', '해외생활', '캄보디아']",32937
774,"['책', '독서', '책리뷰']",23697
775,"['독서', '후기', '북킹']",23696
776,"['글귀', '감성에세이', '일기장']",32933
777,"['영어', '언어', '초등학생']",23699
778,"['사랑', '행복', '또또']",23698
779,"['그림', '에세이', '승무원']",32938
780,"['여행', '생각', '걷다']",32939
781,"['육아', '감성에세이', '편지']",25699
782,"['여행', '여행기', '세계일주']",25698
783,"['스타트업', '테크', '실리콘밸리']",25691
784,"['tech', 'business', 'law']",25690
785,"['브런치북', '스타트업', '요식업', '네키드윙즈']",25693
786,"['홍콩여행', '홍콩음식', '홍콩문화']",25692
787,"['경제', '주식', '경영']",25695
788,['생활'],25694
789,['입장정리'],25696
790,"['여행', '퇴사', '연예부기자']",23969
791,"['삶', '공감', '에세이툰']",23968
792,"['생각', '인생', '계획']",23961
793,"['중국', '중국어', '중국어공부']",23962
794,"['간호사', '수술실', '수술실간호사']",23965
795,"['런던과예술', '런던뮤지엄스', '런던뮤지컬']",23964
796,"['간호사', '간호사현실', '팩트폭력']",23966
797,"['시', '필사', '펜으로읽다']",27279
798,"['일기', '손편지', '사서함']",27270
799,"['맛집', '맛집추천', '여행지맛집']",27275
800,"['꿈', '퇴사', '진로']",25527
801,"['카베이', '장기렌트카', '자동차리스']",25524
802,"['1인가구', '원룸살이', '방구하기']",25523
803,"['밤고구마', '이정인', '정인']",198
804,"['웹툰', '일상다반사', '애견라이프']",25520
805,"['버마', '미얀마', '미얀마여행']",191
806,"['DSRL', '사진', '감성사진']",190
807,"['영화', '책', '평론']",193
808,"['만화', '웹툰', '일상의순간']",15495
809,"['브런치북', '에세이', '그림에세이', '나쁜습관']",39840
810,"['브런치북', '추억', '그리움', '회상']",39842
811,"['브런치북', 'P2P투자', '투자후기', '넥스리치']",39847
812,"['브런치북', '행복', '부모교육', 'SKY캐슬']",39846
813,"['브런치북', '절망', '노답민국']",39849
814,"['브런치북', '산티아고순례길', '경기혁신교육', '혁신학교8년의경험']",39848
815,"['개발', '소프트웨어', '출시']",13530
816,"['미니멀리즘', '심플']",15498
817,"['에세이', '사진', '마음']",15499
818,"['문학', '소설', '심리']",44302
819,"['산티아고', '스페인', '순례길']",31444
820,['시'],13793
821,"['취향', '영화', '책']",37415
822,"['sophidioms', 'idioms']",37411
823,"['시', '필사', '하루하나']",37412
824,"['일기', '책리뷰', '책감상']",37419
825,['조각의일상'],3452
826,"['여행', '론리플래닛', '여행지추천']",3450
827,"['다이어트', '운동', '건강']",3451
828,"['리뷰', '인테리어', '잡다한것']",3456
829,"['어린이책', '초등추천도서', '남자아이책']",3454
830,"['레시피', '아빠', '간편식']",3455
831,"['생각', '소통', '음악']",3458
832,"['생각', '가벼운글', '독서록']",13796
833,"['브런치북', '에세이', '감성', '노래']",41339
834,"['브런치북', '일상', '공감']",41330
835,"['브런치북', '사랑', '연애', '결혼']",41331
836,"['브런치북', '여행', '남미', '중미']",41333
837,"['브런치북', '정치', '창업', '투정']",41334
838,"['첫사랑', '용기', '후회']",41335
839,"['브런치북', '미니멀라이프']",41336
840,"['브런치북', '사랑', '위로', '회사원']",41337
841,"['브런치북', '대기업퇴사', '비전공개발자', '개발자취업']",40069
842,"['브런치북', '여행', '유럽', '혼자여행']",40068
843,"['글쓰기', '단편', '습작']",40063
844,"['영화', '감성에세이', '비평']",40061
845,"['브런치북', '소설', '에세이']",40066
846,"['브런치북', '일상', '드로잉', '그림일기']",40065
847,"['브런치북', '현대자동차', '블루멤버스', '제휴서비스']",40064
848,"['가족여행', '아이와여행', '아이와세계여행']",14149
849,"['미국생활', '외국생활', '유학']",14148
850,"['드라마영어회화', '미드영어회화', '왕초보영어회화']",14145
851,"['독립출판', '문예지', '영향력']",14144
852,['황금시절'],14146
853,"['리뷰', '영화', '유년']",14143
854,"['리뷰', '에세이', '인문']",15818
855,"['직장인', '스타트업', 'p2p금융']",15810
856,"['리뷰', '독서', '인문학']",15814
857,"['scheto', '스케투', '주간플래너']",15815
858,"['일상', '살림', '키친']",15817
859,"['드로잉', '에세이', '일러스트']",18673
860,"['중국어', '번역', '번역가']",33257
861,"['여행', '생활']",11180
862,"['일상', '감성', '서른']",33919
863,"['맛집', '부산맛집', '먹브런치']",14499
864,"['퍼스널브랜딩', '브랜딩', '이미지브랜딩']",33255
865,"['일기', '우리', '그날']",33911
866,"['일러스트', '여행드로잉', '일상과여행']",18333
867,"['python', 'uwsgi', 'reference']",33913
868,"['홍콩', '해외생활', '홍콩생활']",18331
869,"['일상', '오늘', '전원주택']",18337
870,"['포켓몬고', 'poketmongo', '포켓스탑']",18334
871,"['게스트하우스', '게스트하우스창업', '게스트하우스스탭']",33916
872,"['리뷰', '칼럼', '가요']",38038
873,"['브런치북', '책', '독서모임', '생각나눔']",14356
